省份,地市,网点名称,地址,电话,网点类型,来源页面,页码
广东省,广州市,建设银行广东省广州石化支行,广州市黄埔区文冲石化路石化生活区64栋首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州黄埔支行,广州市黄埔区黄埔港湾路439号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州南岗支行,广州市黄埔区黄埔东路3521、3523号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州丰乐中路分理处,广州市黄埔区丰乐中路146、148、150号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州建设路支行,广州市东山区建设六马路33号109、226、227房,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州经济技术开发区支行营业室,广州经济技术开发区志诚大道302号融汇大厦,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州番禺支行营业室,广州市番禺市桥镇繁华路41号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州番禺东区分理处,广州市番禺市桥平康路330号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州番禺东兴分理处,广州市番禺市桥街东兴路20号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州番禺钟村支行,广州市番禺区钟村镇锦绣花园北区10座34、35、36、37、38号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州番禺东方分理处,广州市番禺区市桥镇兴泰路兴泰大街18号东方花园又一居一号楼12-13号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州番禺西城支行,广州市番禺区市桥镇西丽南路134、136号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州番禺万丰分理处,广州市番禺区市桥镇万丰路125号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州番禺市桥支行,广州市番禺区市桥东涌路66号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_12.html,12
广东省,广州市,建设银行广东省广州番禺支行亚运城支行,广州市番禺区石楼镇绿怡居11、12号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺东怡分理处,广州市番禺区石基镇清河东路石岗西村段20、22、24号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺石基支行,广州市番禺区石基镇荔新大道30、32号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺沙湾支行,广州市番禺区沙湾镇中华大道216-228号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺支行广场分理处,广州市番禺区清河东路288号二层1号铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺海伦堡支行,广州市番禺区桥南街南华路136号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺南村支行,广州市番禺区南村镇华南碧桂园翠云山苑20座55－60(G27－8S型)铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺锦绣香江分理处,广州市番禺区锦绣香江花园紫荆雅园CD栋商业大厦首层花园入口处A1区,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺大学城分理处,广州市番禺区广州大学城综合商业服务区（北区）自编N3-101号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺东涌分理处,广州市番禺区东涌镇东涌村市南公路南侧南174号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺支行丽江支行,广州市番禺区大石镇南浦岛丽江花园丽荃楼首层商铺121A、12-1B1、3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺洛溪分理处,广州市番禺区大石镇洛溪新城吉祥道1、3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺德兴分理处,广州市番禺区大石海珠路沙溪日用工业品商业城C1-C4，C14-C17号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺大岗分理处,广州市番禺区大岗镇兴业路14号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺大石支行,广州市番禺大石镇105国道大石路段322号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_13.html,13
广东省,广州市,建设银行广东省广州番禺富华分理处,广州番禺区市桥街富华中路35、37、39、41、43号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州番禺祈福支行,广州番禺祈福新村独家俱乐部康体中心一楼17、18号铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州番禺新浦储蓄所,广州市番禺区大石镇洛溪新城新浦路三幢8-9号,020-84509053,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州番禺新城储蓄所,广州市番禺区大石镇朝阳东路26、28号,020-84787269,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都华城分理处,广州市花都区新华镇云山大道35号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都友和支行,广州市花都区新华镇秀全大道37号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都新华支行,广州市花都区新华镇新华路79号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都支行营业室,广州市花都区新华镇新华路68号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都凤华支行,广州市花都区新华镇建设北路88号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都人民公园分理处,广州市花都区新华镇公益大道43号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都雅居乐分理处,广州市花都区新华镇凤凰北路32号Y12栋110、111、112、113、115、116号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都时代美居支行,广州市花都区新华街宝华路30号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都炭步分理处,广州市花都区炭步镇南街路82号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都狮岭分理处,广州市花都区狮岭镇杨赤线与团结路交汇处综合楼首层A-E轴(1-6轴号)商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都建华分理处,广州市花都区商业大道22号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_14.html,14
广东省,广州市,建设银行广东省广州花都花山分理处,广州市花都区花山镇两龙南街24号一至三层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省广州花都花东分理处,广州市花都区花东镇定溪路1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省广州花都公益大道分理处,广州市花都区公益大道1号骏威广场商业大厦首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省广州花都风神大道分理处,广州市花都区风神大道10号风神商业楼B栋首层08、09号铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城镇龙分理处,增城市镇龙镇新灵路5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城新文路支行,增城市新塘镇新文路33号首、2-3层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城仙村支行,增城市新塘镇仙村建设东街5号首、二层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城新塘三横路分理处,增城市新塘镇三横路,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城新塘支行,增城市新塘镇解放北路168号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城凤凰城支行,增城市新塘镇广园东路碧桂园凤凰城东门商业广场1号楼首层29-33、36号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城新塘港口大道支行,增城市新塘镇港口大道312号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城三江支行,增城市石滩镇三江中山中路116号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城石滩分理处,增城市石滩镇红荔东路29号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城荔乡支行,增城市荔城镇荔乡路荔兴花园1105-1106号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城荔城碧桂园分理处,增城市荔城镇荔城碧桂园岸芷汀兰6座A号商铺、8座A-D号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_15.html,15
广东省,广州市,建设银行广东省增城支行营业室,增城市荔城镇挂绿路17号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省增城荔城支行,增城市荔城镇岗前路15号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省从化太平分理处,从化市太平镇广从北路85号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省从化开源分理处,从化市开源路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省从化西宁中分理处,从化市街口街新村路26至32号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省从化支行营业室,从化市街口街府前路98号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省从化七星分理处,从化市河东南路72号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省广州南沙分理处,广州市南沙区珠江中路23号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省广州南沙港区分理处,广州市南沙区万顷沙镇龙穴岛广州港南沙港务有限公司一楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省广州南沙开发区支行营业室,广州市南沙区进港大道24号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省广州黄阁分理处,广州市南沙区黄阁镇市南公路黄阁段182号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省广州南方电网支行,广州市珠江新城华就路南方电力调度通信大楼首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省广州天河路支行,广州市天河路108号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省广州粤电支行,广州市天河东路2、4、6号粤电广场首层、夹层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省广州电力支行营业室,广州市金穗路6号星汇国际大厦首层1、2、4号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_16.html,16
广东省,广州市,建设银行广东省广州广电支行,广州市东风东路757号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_17.html,17
广东省,广州市,建设银行广东省广州南国花园支行,广州市天河区珠江新城平月路南国一街11号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_17.html,17
广东省,广州市,建设银行广东省广州星汇园支行,广州市天河区金穗路52、54号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_326_0_17.html,17
